,entity,label,start,end
726,中度肾功能不全,Disease,10943,10950
727,中度,Level,10943,10945
728,高通量滤膜,Treatment,10977,10983
729,血液透析,Treatment,10984,10988
730,福辛普利,Drug,10989,10993
731,肾功能不全,Disease,10995,11000
732,透析,Treatment,11013,11015
733,高流量透析膜,Treatment,11023,11029
734,血液透析,Treatment,11031,11035
735,过敏反应,Symptom,11042,11046
736,赖诺普利,Drug,11047,11051
737,严重的。肾功能不全,Disease,11052,11061
738,严重,Level,11052,11054
739,透析,Treatment,11094,11096
740,ARB,Drug,11104,11107
741,ARB,Drug,11108,11111
742,氯沙坦,Drug,11254,11257
743,肾功能不全,Disease,11258,11263
744,缬沙坦,Drug,11273,11277
745,肾功能减退,Disease,11278,11283
746,严重肾功能不全,Disease,11300,11308
747,严重,Level,11300,11302
748,替米沙坦,Drug,11324,11328
749,坎地沙坦,Drug,11330,11334
750,轻中度。肾功能不全,Disease,11335,11344
751,轻中度,Level,11335,11338
752,重度肾功能不全,Disease,11354,11362
753,重度,Level,11354,11357
754,厄贝沙坦,Drug,11367,11371
755,肾功能不全,Disease,11372,11377
756,血液透析,Treatment,11378,11383
757,CCB,Drug,11400,11403
758,非二氢吡啶类钙拮抗剂,Drug,11404,11414
759,地尔硫革,Drug,11414,11418
760,维拉帕米,Drug,11419,11423
761,蛋白尿,Symptom,11428,11431
762,二氢吡啶类钙拮抗剂,Drug,11432,11441
763,Ccr,Test,11455,11458
764,GFR,Test,11459,11462
765,高血压,Disease,11493,11496
766,利尿剂,Drug,11514,11517
767,硝苯地平,Drug,11520,11524
768,肾小球滤过率,Test,11535,11542
769,肾功能,Test,11545,11548
770,CCB,Drug,11556,11559
771,高血压,Disease,11561,11564
772,肾功能,Test,11568,11571
773,肾功能受损,Disease,11625,11630
774,长效钙通道阻滞剂,Drug,11632,11640
775,"冠-fl,病",Disease,11655,11661
776,肾动脉狭窄,Disease,11663,11668
777,重度肾功能不全,Disease,11669,11676
778,重度,Level,11669,11671
779,ACEI,Drug,11680,11684
780,ARB,Drug,11685,11688
781,CCB,Drug,11696,11699
782,CKD,Disease,11702,11705
783,高血压,Disease,11708,11711
784,尿蛋白持续增多,Symptom,11722,11729
785,持续增多,Level,11725,11729
786,ACEI,Drug,11734,11738
787,ARB,Drug,11739,11742
788,二氢吡啶类CCB,Drug,11766,11774
789,氨氯地平,Drug,11774,11778
790,贝那普利,Drug,11780,11784
791,糖尿病,Disease,11787,11791
792,心血管事件,Disease,11793,11798
793,肾病,Disease,11801,11803
794,贝那普利,Drug,11809,11813
795,噻嗪类利尿剂,Drug,11815,11821
796,非二氢吡啶CCB类药物,Drug,11828,11839
797,糖尿病肾病,Disease,11842,11848
798,尿蛋白,Test,11850,11853
799,肾病,Disease,11858,11860
800,ACEI,Drug,11868,11872
801,B受体阻滞剂,Drug,11874,11880
802,利尿剂,Drug,11901,11904
803,糖尿病。肾病,Disease,11912,11918
804,高血压,Disease,11920,11923
805,噻嗪类或袢利尿剂,Drug,11929,11937
806,氢氯噻嗪,Drug,11960,11964
807,尿蛋白,Test,11973,11976
808,收缩期高血压,Disease,11997,12003
809,心血管事件,Disease,12015,12020
810,糖尿病,Disease,12045,12048
811,高血压,Disease,12048,12051
812,氢氯噻嗪,Drug,12062,12066
813,噻嗪类或袢利尿剂,Drug,12105,12113
814,糖尿病肾病,Disease,12134,12139
815,高血压,Disease,12141,12144
816,血压,Test,12150,12153
817,130/80mmHg,Test_Value,12155,12166
818,噻嗪类或袢利尿剂,Drug,12184,12192
819,氢氯噻嗪,Drug,12199,12203
820,低钠血症,Symptom,12213,12217
821,无尿,Symptom,12234,12237
822,肾功能损害,Disease,12238,12243
823,小剂量,Amount,12281,12284
824,每日25mg,Amount,12284,12291
825,B受体阻滞剂,Drug,12299,12305
826,糖尿病,Disease,12315,12318
827,蛋白尿,Symptom,12320,12323
828,B受体阻滞剂,Drug,12327,12333
829,肾功能的衰退,Disease,12350,12357
830,微血管和大血管并发症,Disease,12392,12402
831,B受体阻滞剂,Drug,12375,12381
832,B受体阻滞剂,Drug,12414,12420
833,非选择性B受体阻滞剂,Drug,12438,12448
834,普萘洛尔,Drug,12456,12460
835,美托洛尔,Drug,12488,12493
836,比索洛尔,Drug,12494,12498
837,美托洛尔,Drug,12499,12503
838,肾功能损害,Disease,12524,12529
839,比索洛尔,Drug,12537,12541
840,轻中度。肾功能不全,Disease,12588,12597
841,轻中度,Level,12588,12591
842,不超过10mg,Amount,12599,12607
843,肾透析,Treatment,12608,12611
844,卡维地洛,Drug,12641,12645
845,拉贝洛尔,Drug,12646,12650
846,拉贝洛尔,Drug,12651,12656
847,血液透析,Treatment,12679,12683
848,腹膜透析,Treatment,12685,12689
849,肾功能不全,Disease,12699,12704
850,肾素.血管紧张素系统(RAS)阻断剂,Drug,12712,12730
851,肾病,Disease,12828,12830
852,醛固酮受体拮抗剂(MRA),Drug,12876,12890
853,1型DN,Disease,12897,12901
854,尿白蛋白,Symptom,12903,12907
855,赖诺普利,Drug,12933,12937
856,螺内酯,Drug,12939,12943
857,赖诺普利,Drug,12945,12949
858,安慰剂,Drug,12950,12953
859,尿白蛋白,Symptom,12960,12964
860,螺内酯,Drug,12975,12978
861,血钾升高,Symptom,12980,12984
862,血钾,Test,12997,12999
863,糖尿病肾病,Disease,13003,13008
864,血压,Test,13025,13027
865,蛋白尿,Symptom,13028,13031
866,肾素抑制剂,Drug,13043,13048
867,阿利吉仑,Drug,13048,13053
868,氯沙坦,Drug,13055,13058
869,氯沙坦,Drug,13061,13064
870,尿蛋白,Symptom,13067,13070
871,阿利吉仑,Drug,13098,13102
872,阿利吉仑,Drug,13109,13113
873,肾功能衰竭,Disease,13148,13153
874,高血钾,Disease,13154,13157
875,低血压,Disease,13158,13161
876,阿利吉仑,Drug,13173,13177
877,糖尿病,Disease,13192,13195
878,阿利吉仑,Reason,13109,13113
879,糖尿病肾病患者,Disease,13208,13215
880,血压控制不佳,Symptom,13216,13222
881,糖尿病肾病,Disease,13278,13283
882,糖尿病,Disease,13302,13305
883,尿蛋白,Symptom,13308,13312
884,显著降低,Level,13314,13318
885,舒张压,Test,13336,13339
886,有效,Level,13329,13331
887,糖尿病,Disease,13387,13390
888,ESRD,Disease,13399,13403
889,血钾,Test,13467,13469
890,肾功能,Test,13470,13473
891,高脂血症,Disease,13489,13493
892,糖尿病,Disease,13499,13502
893,胰岛素抵抗,Reason,13502,13507
894,心血管并发症,Disease,13508,13515
895,高脂血症,Reason,13489,13493
896,低密度脂蛋白胆固醇(LDL—C),Test,13519,13535
897,蛋白尿,Symptom,13576,13579
898,肾小球及肾小管间质纤维化,Disease,13580,13592
899,低密度脂蛋白胆固醇(LDL—C),Reason,13519,13535
900,糖尿病,Disease,13597,13600
901,肾病综合征,Disease,13604,13609
902,肾功能不全,Disease,13610,13615
903,肾病综合征,Reason,13604,13609
904,肾功能不全,Reason,13610,13615
905,高脂血症,Disease,13624,13628
906,糖尿病肾病,Disease,13636,13641
907,脂质代谢紊乱,Disease,13482,13488
908,脂代谢紊乱,Disease,13645,13651
909,糖尿病。肾病,Disease,13654,13660
910,血脂,Test,13670,13672
911,糖尿病肾病,Disease,13678,13683
912,血LDL.C,Test,13695,13701
913,3.38mmol/L(130mg/d1),Test_Value,13702,13722
914,甘油三酯(TG),Test,13723,13731
915,2.26mmol/L(200mg/d1),Test_Value,13732,13754
916,LDL.C,Test,13760,13765
917,2.6mmol/L以下,Test_Value,13769,13781
918,1.86mmol/L以下,Test_Value,13788,13800
919,并发冠谳,Disease,13782,13787
920,TG,Test,13802,13804
921,1.5mmol/L以下,Test_Value,13806,13818
922,他汀类药物,Drug,13834,13839
923,糖尿病血管疾病,Disease,13842,13850
924,肾功能减退,Disease,13856,13861
925,糖尿病,Disease,13868,13871
926,他汀类药物,Drug,13880,13885
927,TG升高,Symptom,13887,13891
928,贝特类降脂药,Drug,13897,13904
929,混合性高脂血症,Disease,13914,13921
930,大剂量,Amount,13928,13931
931,他汀类,Drug,13968,13971
932,贝特类,Drug,13972,13975
933,混合性高脂血症,Disease,13979,13986
934,特别严重的混合性血脂异常,Disease,14052,14065
935,特别严重,Level,14052,14056
936,剂量应小,Amount,14083,14088
937,两药分开时间服用,Method,14089,14097
938,非诺贝特,Drug,14111,14116
939,严重肝。肾疾病,Disease,14133,14140
940,严重,Level,14133,14135
941,甲状腺功能减退,Disease,14142,14149
942,依折麦布,Drug,14177,14181
943,LDL.C,Test,14196,14201
944,依折麦布,Drug,14214,14218
945,依折麦布,Drug,14228,14232
946,小剂量,Amount,14233,14236
947,血脂紊乱,Symptom,14260,14264
948,三羟基三甲基戊二酰辅酶A(HMG.CoA)还原酶抑制剂,Drug,14277,14305
949,环极低密度脂蛋白(VLDL)残粒,Test,14404,14421
950,中间密度脂蛋白(IDL,Test,14423,14434
951,LDL.C,Test,14437,14442
952,轻至中度。肾功能,Disease,14447,14455
953,轻至中度,Level,14447,14451
954,辛伐他汀,Drug,14461,14465
955,氟伐他汀,Drug,14466,14470
956,重度肾功能不全,Disease,14483,14490
957,重度,Level,14483,14485
958,Ccr,Test,14492,14495
959,30ml/min,Test_Value,14496,14505
960,肾脏疾病,Disease,14515,14519
961,阿托伐他汀,Drug,14522,14527
962,LDL—C,Test,14537,14542
963,肾功能不全,Disease,14547,14552
964,阿托伐他汀,Drug,14571,14576
965,血液透析,Treatment,14587,14592
966,透析,Treatment,14613,14616
967,胆汁酸螯合剂,Drug,14637,14643
968,考来烯胺,Drug,14646,14650
969,考来替泊,Drug,14651,14655
970,总胆固醇(TC),Test,14729,14737
971,LDL—C,Test,14738,14743
972,TG,Test,14749,14751
973,胆汁酸螯合剂,Drug,14757,14763
974,烟酸,Drug,14785,14787
975,烟酸,Drug,14788,14790
976,VLDL,Test,14822,14826
977,烟酸,Drug,14838,14840
978,TG,Test,14859,14861
979,TG,Test,14874,14876
980,烟酸,Drug,14883,14885
981,糖代谢异常,Disease,14888,14894
982,糖耐量恶化,Disease,14895,14900
983,糖尿病,Disease,14907,14910
984,血糖,Test,14929,14931
985,烟酸,Drug,14934,14936
986,阿昔莫司,Drug,14937,14941
987,肾功能减退,Disease,14944,14949
988,苯氧芳酸类,Drug,14972,14977
989,VLDL,Test,14992,14996
990,VLDL,Test,15009,15013
991,TG,Test,15024,15026
992,TC,Test,15035,15037
993,22%一43%,Level,15027,15034
994,6%一15%,Level,15038,15044
995,高密度脂蛋白胆固醇(HDL—C),Test,15053,15070
996,贝特类药物,Drug,15079,15084
997,心血管事件,Disease,15091,15096
998,同源半胱氨酸(Hcy),Test,15104,15115
999,肾功能减退,Disease,15119,15124
1000,糖尿病,Disease,15125,15128
1001,非诺贝特,Drug,15141,15146
1002,吉非贝齐,Drug,15147,15151
1003,苯扎贝特,Drug,15152,15156
1004,严重的肾功能不全,Disease,15165,15174
1005,严重,Level,15165,15167
1006,非诺贝特,Drug,15181,15185
1007,透析,Treatment,15189,15191
1008,min~·1.73m,Test_Value,15195,15206
1009,吉非贝齐,Drug,15211,15215
1010,600mg/d,Amount,15220,15228
1011,胆固醇吸收抑制剂,Drug,15234,15242
1012,依折麦布,Drug,15243,15247
1013,胆酸螯合剂,Drug,15325,15330
1014,他汀类,Drug,15349,15352
1015,依折麦布,Drug,15354,15358
1016,肾脏替代治疗,Treatment,15381,15387
1017,肾脏替代治疗,Treatment,15399,15405
1018,血液透析,Treatment,15408,15412
1019,腹膜透析,Treatment,15413,15418
1020,肾脏移植,Operation,15419,15423
1021,微循环扩张剂,Drug,15446,15452
1022,胰激肽原酶肠溶片,Drug,15456,15464
1023,微循环障碍性疾病,Disease,15483,15491
1024,糖尿病,Disease,15493,15496
1025,肾病,Disease,15500,15502
1026,周围神经病,Disease,15506,15511
1027,视网膜病,Disease,15512,15516
1028,脑出血,Disease,15517,15520
1029,出血性疾病,Disease,15523,15529
1030,羟苯磺酸钙(导升明),Drug,15539,15549
1031,糖尿病性微血管病变,Disease,15552,15562
1032,视网膜病,Disease,15565,15569
1033,肾小球硬化症,Disease,15570,15576
1034,基.威氏综合征,Disease,15577,15585
1035,严重肾功能不全,Disease,15587,15594
1036,严重,Level,15587,15589
1037,透析,Treatment,15595,15597
1038,中药,Drug,15609,15611
1039,中西医结合治疗,Treatment,15612,15619
1040,糖尿病肾病,Disease,15619,15624
1041,中药,Drug,15625,15627
1042,大黄酸,Drug,15633,15636
1043,雷公藤甲素,Drug,15637,15642
1044,中成药,Drug,15649,15652
1045,复方血栓通胶囊,Drug,15654,15661
1046,金水宝,Drug,15667,15670
1047,肾功能,Test,15685,15688
1048,糖尿病。肾病,Disease,15719,15725
1049,抗AGE药物Pyridorin,Drug,15734,15750
1050,抗纤维化类药物,Drug,15753,15760
1051,舒洛地昔,Drug,15760,15764
1052,内皮受体拮抗剂,Drug,15767,15775
1053,阿曲生坦,Drug,15775,15779
1054,肝脏,Anatomy,15341,15343
1055,小肠,Anatomy,15272,15274
1056,肝脏,Anatomy,15290,15292
1057,肝脏,Anatomy,15006,15008
1058,肝脏,Anatomy,15280,15282
1059,脂肪组织,Anatomy,14808,14812
1060,肝脏,Anatomy,14819,14821
1061,肠道,Anatomy,14765,14767
1062,肾脏,Anatomy,14776,14778
1063,肠道,Anatomy,14671,14673
1064,系膜细胞,Anatomy,13561,13565
1065,足细胞,Anatomy,13566,13570
1066,肾小球系膜细胞,Anatomy,13544,13551
1067,肾脏,Anatomy,12583,12585
1068,肝脏,Anatomy,12547,12549
1069,肝脏,Anatomy,12506,12508
1070,肾,Anatomy,12518,12519
1071,大剂量,Amount,12250,12253
1072,肾小球,Anatomy,11595,11598
1073,肾小球,Anatomy,11609,11612
1074,胃肠,Anatomy,11524,11526
1075,肾脏,Anatomy,11471,11473
1076,肾脏肥大,Symptom,11482,11486
1077,肾脏,Anatomy,11196,11198
1078,肾脏,Anatomy,10501,10503
1079,肾脏,Anatomy,10436,10438
1080,糖尿病,Disease,10420,10423
1081,视网膜,Anatomy,10424,10427
1082,糖尿病肾病,Disease,10111,10116
1083,高血压,Disease,9910,9913
1084,肠黏膜,Anatomy,8933,8936
1085,肾脏,Anatomy,8937,8939
1086,胃肠道,Anatomy,8829,8832
1087,肝脏,Anatomy,8588,8590
1088,肝脏,Anatomy,8017,8019
1089,肾,Anatomy,8027,8028
1090,肾脏,Anatomy,7797,7799
1091,肾脏,Anatomy,7748,7750
1092,肾脏,Anatomy,7444,7447
1093,二甲双胍,Drug,7269,7273
1094,肾脏,Anatomy,7252,7254
1095,肝脏,Anatomy,7240,7242
1096,肾,Anatomy,6685,6686
1097,肾脏,Anatomy,6652,6654
1098,CKD4.5期,Level,6522,6530
1099,蛋白尿,Symptom,5380,5383
1100,内生肌酐清除率,Test,5395,5403
1101,Ccr,Test,5404,5407
1102,脂质代谢紊乱,Disease,4940,4946
1103,糖尿病,Disease,4821,4824
1104,肾小管间质,Anatomy,4628,4633
1105,病理检查,Test,3938,3942
1106,肾小球,Anatomy,3824,3827
1107,肾小球人球小动脉,Anatomy,3832,3840
1108,肾小球,Anatomy,3843,3846
1109,病程超过5年,Duration,3142,3148
1110,肾小管上皮细胞,Anatomy,2936,2943
1111,有核细胞,Anatomy,2893,2897
1112,2型糖尿病,Disease,6304,6309
1113,贝特类药物,Drug,15157,15162
1114,HBA1C,Test,6440,6445
1115,HBA1C,Test,6463,6468
1116,HBA1C,Test,6506,6511
1117,HBA1C,Test,7107,7112
1118,HBA1C,Test,8750,8755
1119,HBA1C,Test,9302,9307
1120,空腹血糖,Test,4753,4757
1121,尿白蛋白,Test,935,939
1122,尿白蛋白,Test,961,965
1123,尿白蛋白,Test,1031,1035
1124,尿白蛋白,Test,1163,1167
1125,尿白蛋白,Test,1290,1294
1126,尿白蛋白,Test,1378,1382
1127,尿白蛋白,Test,1408,1412
1128,尿白蛋白,Test,1466,1470
1129,尿白蛋白,Test,2384,2388
1130,尿白蛋白,Test,2413,2417
1131,尿白蛋白,Test,3055,3059
1132,尿白蛋白,Test,12903,12907
1133,尿白蛋白,Test,12960,12964
1134,尿白蛋白,Test,15678,15682
1135,他汀类,Drug,13989,13992
1136,他汀类,Drug,14098,14101
1137,他汀类,Drug,14173,14176
1138,他汀类,Drug,14186,14189
1139,他汀类,Drug,14210,14213
1140,他汀类,Drug,14236,14239
1141,他汀类,Drug,14249,14252
1142,他汀类,Drug,14306,14309
1143,贝特类,Drug,13993,13996
1144,贝特类,Drug,14102,14105
1145,他汀,Drug,14471,14473
1146,TG,Test,13887,13889
1147,UAE,Test,3880,3883
1148,UAE,Test,4204,4207
1149,GFR,Test,2398,2401
1150,GFR,Test,3450,3453
1151,GFR,Test,3657,3660
1152,GFR,Test,3852,3855
1153,GFR,Test,5391,5394
1154,GFR,Test,9036,9039
1155,GFR,Test,15134,15137
1156,肾功能,Test,2314,2317
1157,肾功能,Test,8058,8061
1158,肾功能,Test,10836,10839
1159,肾功能,Test,11750,11753
1160,餐后血糖,Test,8738,8742
1161,餐后血糖,Test,8800,8804
1162,体重,Test,5166,5168
1163,体重,Test,5311,5313
1164,体重,Test,5713,5715
1165,体重,Test,7128,7130
1166,体重,Test,8808,8810
1167,体重,Test,8814,8816
1168,基础胰岛素,Drug,7903,7909
1169,ACEI,Drug,11954,11958
1170,ACEI,Drug,11983,11987
1171,ACEI,Drug,12057,12061
1172,ACEI,Drug,12089,12093
1173,ACEI,Drug,12308,12312
1174,ACEI,Drug,12370,12374
1175,ACEI,Drug,12731,12735
1176,ACEI,Drug,12867,12871
1177,ACEI,Drug,13114,13118
1178,ACEI,Drug,13183,13187
1179,ACEI,Drug,13227,13231
1180,ACEI,Drug,13268,13272
1181,ACEI,Drug,13351,13355
1182,ACEI,Drug,13381,13385
1183,ACEI,Drug,13432,13436
1184,ACEI,Drug,13449,13453
1185,eGFR,Test,2681,2685
1186,CKD,Disease,2600,2603
1187,CKD,Disease,3681,3684
1188,CKD,Disease,3700,3703
1189,CKD,Disease,7453,7456
1190,CKD,Disease,7591,7594
1191,CKD,Disease,8072,8075
1192,CKD,Disease,8099,8102
1193,ARB,Drug,10386,10389
1194,ARB,Drug,12737,12740
1195,ARB,Drug,12872,12875
1196,ARB,Drug,13119,13122
1197,ARB,Drug,13188,13191
1198,ARB,Drug,13232,13235
1199,ARB,Drug,13274,13277
1200,ARB,Drug,13356,13359
1201,ARB,Drug,13377,13380
1202,ARB,Drug,13437,13440
1203,ARB,Drug,13454,13457
1204,肾功能,Test,15361,15365
1205,LDL,Test,13553,13556
1206,LDL,Test,14368,14371
1207,LDL,Test,14382,14385
1208,血糖,Test,4774,4776
1209,血糖,Test,4911,4913
1210,血糖,Test,5732,5735
1211,血糖,Test,6266,6268
1212,血糖,Test,6371,6373
1213,血糖,Test,6397,6399
1214,血糖,Test,6412,6414
1215,血糖,Test,6426,6428
1216,血糖,Test,6550,6552
1217,血糖,Test,6567,6569
1218,血糖,Test,6756,6758
1219,血糖,Test,7097,7099
1220,体重,Test,5001,5004
1221,肾小球滤过率,Test,2674,2680
1222,肾小球滤过率,Test,12076,12082
1223,肌酐,Test,10197,10199
1224,肌酐,Test,13394,13396
1225,肌酐,Test,15101,15103
1226,糖尿病,Reason,15493,15496
1227,怡开,Drug,15465,15467
1228,糖尿病肾病,Disease,0,5
1229,20年以上,Duration,121,126
1230,肾脏病变,Disease,306,310
1231,糖尿病,Reason,449,452
1232,肾脏病理,Test,748,753
1233,肾小球病变,Disease,770,775
1234,肾小球系膜增生,Symptom,780,787
1235,基底膜增厚,Symptom,788,793
1236,K—w(Kimmelstiel—Wilson)结节,Symptom,794,820
1237,肾小管间质,Symptom,844,849
1238,肾微血管病变,Symptom,850,856
1239,肾间质纤维化,Symptom,859,865
1240,肾小管萎缩,Symptom,866,872
1241,m球动脉透明变性,Symptom,873,881
1242,肾微血管硬化,Symptom,882,888
1243,阴性,Test_Value,965,967
