,entity,label,start,end
740,T2DM,Disease,3891,3895
741,T2DM,Disease,4125,4129
742,T2DM,Disease,4203,4207
743,T2DM,Disease,4612,4616
744,T2DM,Disease,4743,4747
745,T2DM,Disease,4788,4792
746,T2DM,Disease,4817,4821
747,T2DM,Disease,4928,4932
748,T2DM,Disease,5097,5101
749,T2DM,Disease,5141,5145
750,T2DM,Disease,5241,5245
751,T2DM,Disease,5352,5356
752,T2DM,Disease,5549,5553
753,T2DM,Disease,5831,5835
754,T2DM,Disease,5926,5930
755,T2DM,Disease,6020,6024
756,T2DM,Disease,6100,6104
757,T2DM,Disease,6206,6210
758,T2DM,Disease,6314,6318
759,T2DM,Disease,6435,6439
760,T2DM,Disease,6711,6715
761,T2DM,Disease,6838,6842
762,T2DM,Disease,6938,6942
763,T2DM,Disease,7022,7026
764,T2DM,Disease,7198,7202
765,T2DM,Disease,7277,7281
766,T2DM,Disease,7708,7712
767,T2DM,Disease,7980,7984
768,T2DM,Disease,8324,8328
769,T2DM,Disease,8377,8381
770,T2DM,Disease,8525,8529
771,T2DM,Disease,8804,8808
772,T2DM,Disease,9163,9167
773,T2DM,Disease,9347,9351
774,T2DM,Disease,9393,9397
775,T2DM,Disease,9588,9592
776,T2DM,Disease,9720,9724
777,T2DM,Disease,9779,9783
778,T2DM,Disease,9892,9896
779,T2DM,Disease,9970,9974
780,T2DM,Disease,10196,10200
781,T2DM,Disease,10375,10379
782,T2DM,Disease,10603,10607
783,T2DM,Disease,10693,10697
784,T2DM,Disease,10731,10735
785,T2DM,Disease,11095,11099
786,T2DM,Disease,11165,11169
787,T2DM,Disease,11235,11239
788,T2DM,Disease,11287,11291
789,T2DM,Disease,11420,11424
790,T2DM,Disease,13701,13705
791,T2DM,Disease,14093,14097
792,T2DM,Disease,14123,14127
793,T2DM,Disease,14368,14372
794,T2DM,Disease,14433,14437
795,T2DM,Disease,14546,14550
796,T2DM,Disease,14637,14641
797,T2DM,Disease,14715,14719
798,T2DM,Disease,14964,14968
799,T2DM,Disease,15172,15176
800,T2DM,Disease,16018,16022
801,T2DM,Disease,16111,16115
802,T2DM,Disease,16973,16977
803,T2DM,Disease,17230,17234
804,T2DM,Disease,17256,17260
805,格列喹酮,Drug,16256,16260
806,二甲双胍,Drug,821,825
807,二甲双胍,Drug,15038,15042
808,二甲双胍,Drug,15415,15419
809,二甲双胍,Drug,16180,16184
810,收缩压,Test,3719,3722
811,肝功能,Test,16167,16170
812,肾功能,Test,11782,11785
813,肾功能,Test,13884,13887
814,肾功能,Test,13960,13963
815,肾功能,Test,14178,14181
816,肾功能,Test,15291,15294
817,肾功能,Test,16161,16164
818,利拉鲁肽,Drug,15592,15596
819,利拉鲁肽,Drug,15741,15745
820,利拉鲁肽,Drug,16611,16615
821,阿格列汀,Drug,16520,16524
822,西格列汀,Drug,16483,16487
823,餐后血糖,Test,4700,4704
824,体重,Test,4349,4351
825,体重,Test,4393,4395
826,体重,Test,4451,4453
827,体重,Test,4498,4500
828,体重,Test,4511,4513
829,体重,Test,4576,4578
830,体重,Test,4630,4632
831,体重,Test,11609,11611
832,体重,Test,11719,11721
833,体重,Test,16073,16075
834,体重,Test,16177,16179
835,DPP-4抑制剂,Drug,15069,15077
836,DPP-4抑制剂,Drug,16471,16479
837,沙格列汀,Drug,6800,6804
838,沙格列汀,Drug,16515,16519
839,艾塞那肽,Drug,16628,16632
840,GLP-1,Anatomy,16592,16597
841,GLP-1,Anatomy,16891,16896
842,心血管疾病,Disease,701,706
843,心血管疾病,Disease,6086,6091
844,心血管疾病,Disease,6200,6205
845,心血管疾病,Disease,6334,6340
846,心血管疾病,Disease,6429,6434
847,心血管疾病,Disease,6705,6710
848,心血管疾病,Disease,6824,6829
849,心血管疾病,Disease,7701,7707
850,心血管疾病,Disease,8635,8641
851,心血管疾病,Disease,9573,9578
852,心血管疾病,Disease,14709,14714
853,血脂异常,Disease,3834,3838
854,瑞格列奈,Drug,15342,15346
855,瑞格列奈,Drug,16310,16314
856,利格列汀,Drug,15347,15351
857,利格列汀,Drug,16490,16494
858,利格列汀,Drug,16508,16512
859,达格列净,Drug,15933,15938
860,达格列净,Drug,16739,16743
861,达格列净,Drug,16793,16797
862,eGFR,Test,15203,15207
863,eGFR,Test,15467,15471
864,eGFR,Test,15519,15523
865,eGFR,Test,16544,16548
866,eGFR,Test,16947,16951
867,CKD,Disease,15187,15190
868,CKD,Disease,15260,15263
869,CKD,Disease,16937,16940
870,Scr,Test,15767,15770
871,Scr,Test,15869,15872
872,肾功能,Test,16002,16006
873,血糖,Test,807,809
874,血糖,Test,2887,2889
875,血糖,Test,3345,3347
876,血糖,Test,4654,4656
877,血糖,Test,4738,4740
878,血糖,Test,4802,4804
879,血糖,Test,4831,4833
880,血糖,Test,4939,4941
881,血糖,Test,5227,5229
882,血糖,Test,5255,5257
883,血糖,Test,5323,5325
884,血糖,Test,5366,5368
885,血糖,Test,5425,5428
886,血糖,Test,6306,6308
887,血糖,Test,8463,8465
888,血糖,Test,8517,8519
889,血糖,Test,11039,11041
890,血糖,Test,11139,11141
891,血糖,Test,11371,11373
892,血糖,Test,11516,11519
893,血糖,Test,11707,11709
894,血糖,Test,13763,13765
895,血糖,Test,13797,13799
896,血糖,Test,15142,15144
897,血糖,Test,16174,16176
898,血糖,Test,17033,17035
899,致死,Disease,540,542
900,致残,Disease,543,545
901,血脂异常,Reason,589,593
902,心血管事件,Disease,619,624
903,死亡,Disease,626,628
904,心血管事件,Disease,735,740
905,死亡,Disease,741,743
906,糖尿病,Disease,2596,2599
907,心血管事件,Disease,2691,2696
908,死亡,Disease,2697,2699
909,死亡,Disease,2713,2715
910,心血管事件,Disease,3407,3412
911,死亡,Disease,3413,3415
912,高血压,Disease,3655,3658
913,心血管事件,Disease,4140,4145
914,内脏脂肪,Anatomy,4454,4458
915,内脏脂肪,Anatomy,4583,4588
916,超重,Disease,4596,4598
917,肥胖,Disease,4599,4601
918,腹型肥胖,Disease,4605,4609
919,内脏脂肪,Anatomy,4636,4640
920,心血管事件,Disease,4958,4963
921,心血管事件,Disease,5119,5124
922,低血糖,Disease,5218,5221
923,糖尿病,Disease,5414,5417
924,低血糖,Disease,5308,5311
925,超重,Disease,5920,5922
926,肥胖,Disease,5923,5925
927,心肌梗死,Disease,5944,5948
928,心血管事件,Disease,5955,5960
929,10年,Duration,5997,6000
930,心血管死亡,Disease,6128,6133
931,心血管死亡,Disease,6232,6237
932,心血管死亡,Disease,6343,6348
933,全因死亡,Disease,6456,6460
934,冠状动脉或下肢动脉的血运重建,Disease,6476,6490
935,踝关节以上的下肢截肢,Disease,6491,6502
936,心血管事件,Disease,7394,7399
937,心血管死亡,Disease,8644,8649
938,死亡,Disease,8695,8697
939,全因死亡,Disease,8895,8899
940,全因死亡,Disease,8995,8999
941,心血管事件,Disease,10167,10173
942,心血管死亡,Disease,10387,10392
943,全因死亡,Disease,10381,10386
944,心血管事件,Disease,10447,10452
945,心脑血管事件,Disease,10610,10616
946,心血管事件,Disease,10872,10877
947,糖尿病并发症,Disease,11050,11056
948,死亡,Disease,11070,11072
949,心血管事件,Disease,11483,11488
950,死亡,Disease,11489,11491
951,非胰岛素降糖药,Drug,11578,11585
952,低血糖风险,SideEff,11602,11607
953,低血糖,SideEff,13828,13832
954,PCI,Operation,14012,14015
955,TZDs,Drug,14252,14256
956,引起水钠潴留,Reason,14258,14264
957,血容量扩张,Reason,14265,14270
958,DPP-4抑制剂,Drug,14315,14323
959,心血管事件,Disease,14351,14356
960,心血管事件,Disease,14629,14634
961,GLP-1受体激动剂,Drug,14589,14599
962,SGLT-2抑制剂,Drug,14671,14680
963,低血糖,Disease,14871,14874
964,低血糖,Disease,14875,14878
965,心律失常,Disease,14904,14908
966,心血管事件,Disease,14909,14914
967,认知障碍,Disease,14921,14925
968,痴呆,Disease,14926,14928
969,低血糖,Disease,14931,14934
970,严重,Level,14929,14931
971,猝死,Disease,14941,14944
972,ASCVD,Disease,14958,14963
973,低血糖,Disease,14989,14992
974,胰岛素,Drug,14994,14997
975,胰岛素促泌剂,Drug,14998,15004
976,低血糖,SideEff,15008,15011
977,低血糖,SideEff,15027,15030
978,低血糖,SideEff,15100,15103
979,低血糖,SideEff,15121,15124
980,格列奈类药物,Drug,15020,15026
981,SUs,Drug,15014,15017
982,α-糖苷酶抑制剂,Drug,15043,15051
983,TZDs,Drug,15052,15056
984,GLP-1受体激动剂,Drug,15057,15068
985,SGLT-2抑制剂,Drug,15079,15088
986,肾功能不全,Disease,15166,15171
987,ASCVD,Disease,15177,15182
988,非胰岛素降糖药物,Drug,15232,15240
989,<60ml/(min·1.73m2),Test_Value,15207,15225
990,肾功能不全,Disease,15197,15202
991,低血糖,SideEff,15318,15322
992,乳酸性酸中毒,SideEff,15330,15336
993,非胰岛素降糖药,Drug,15377,15384
994,CKD,Disease,15352,15355
995,1~5期,Level,15355,15359
996,CKD,Disease,15421,15424
997,3a期,Level,15424,15427
998,肾功能不全,Disease,15391,15396
999,eGFR,Test,15428,15432
1000,45~59ml/(min·1.73m2),Test_Value,15432,15453
1001,CKD,Disease,15460,15463
1002,3b期,Level,15463,15466
1003,30~45ml/(min·1.73m2),Test_Value,15472,15492
1004,CKD,Disease,15513,15516
1005,4期,Level,15516,15518
1006,<30ml/(min·1.73m2),Test_Value,15523,15542
1007,CKD,Disease,15600,15603
1008,CKD,Disease,15609,15612
1009,恩格列净,Drug,15636,15640
1010,1~3期,Level,15603,15607
1011,4期,Level,15612,15614
1012,CKD,Disease,15643,15646
1013,1~3a期,Level,15646,15652
1014,3b期,Level,15654,15657
1015,肾脏不良事件,Disease,15675,15681
1016,CKD,Disease,15731,15734
1017,3期,Level,15734,15736
1018,肾脏事件复合终点,Disease,15747,15755
1019,新发大量蛋白尿,Disease,15758,15766
1020,终末期肾病,Disease,15773,15778
1021,肾病导致的死亡,Disease,15779,15786
1022,肾脏事件复合终点,Disease,15860,15868
1023,起始肾脏替代治疗,Operation,15876,15884
1024,因肾病死亡,Disease,15885,15890
1025,倍增,Test_Value,15770,15772
1026,倍增,Test_Value,15872,15875
1027,CKD,Disease,15848,15851
1028,3期,Level,15851,15853
1029,恩格列净,Drug,15854,15858
1030,坎格列净,Drug,15928,15932
1031,急性肾损伤,Disease,15947,15952
1032,ASCVD,Disease,16024,16029
1033,心力衰竭,Disease,16080,16085
1034,肝肾功能不全,Disease,16086,16092
1035,低血糖,Disease,16066,16069
1036,新型长效GLP-1受体激动剂,Drug,17147,17162
1037,索马鲁肽,Drug,17162,17166
1038,心血管事件,Disease,17196,17201
1039,肾小球滤过率,Test,16955,16962
1040,外周动脉疾病,Disease,518,524
1041,ASCVD,Disease,3439,3444
1042,血压,Test,3662,3664
1043,高凝血状态,Reason,4132,4137
1044,10年,Duration,7538,7541
1045,心力衰竭,Disease,16198,16202
1046,转氨酶,Test,16226,16229
1047,>3倍正常值,Test_Value,16229,16235
1048,禁用,Method,16204,16206
1049,减量,Method,16274,16276
1050,禁用,Method,16277,16279
1051,减量,Method,16338,16340
1052,那格列奈,Drug,16328,16332
1053,米格列奈,Drug,16344,16348
1054,减量慎用,Method,16356,16360
1055,糖苷酶抑制剂,Drug,16379,16385
1056,禁用,Method,16393,16395
1057,禁用,Method,16400,16402
1058,转氨酶,Test,16447,16450
1059,>2.5倍,Test_Value,16450,16455
1060,减量,Method,16568,16570
1061,禁用,Method,16572,16574
1062,减量,Method,16637,16639
1063,阿必鲁肽,Drug,16651,16656
1064,恩格列净,Drug,16701,16705
1065,恩格列净,Drug,16708,16712
1066,恩格列净,Drug,16757,16761
1067,坎格列净,Drug,16762,16767
1068,减量,Method,16773,16775
1069,坎格列净,Drug,16806,16810
